"DataHora_GMT";"Bateria _Volts";"CorrPSol_Logico ";"DirVelVentoMax _oNV ";"DirVento _oNV ";"Pluvio_mm";"PressaoAtm_mB";"RadSolAcum _Mjm-2";"TempAr_oC ";"TempMax_oC";"TempMin_oC ";"UmidInt_perc";"UmidRel _perc";"VelVento10m_ms-1 ";"VelVentoMax_ms-1"
"2002-12-02 09:00:00";12.4;1;80;0;2;1012;0;24;32.5;23;10;98;0.4;5.9
"2002-12-02 06:00:00";12.4;0;100;80;2;1011;0;23.5;32.5;23;10;98;1.1;5.4
"2002-12-02 03:00:00";12.5;0;70;80;2;1011;0;23.5;32.5;23;10;98;1.1;5.9
"2002-12-02 00:00:00";12.5;0;80;90;2;1013;2.5;25.5;32.5;23;10;90;1.7;8.2
"2002-12-01 21:00:00";12.5;0;90;80;2;1010;9;26;32.5;23;10;83;2.4;9.4
"2002-12-01 18:00:00";12.5;0;90;80;2;1010;9.2;30.5;32.5;23;10;71;3.6;9.4
"2002-12-01 15:00:00";12.6;1;80;90;2;1012;5.6;31;33.5;23;10;66;3.6;8.5
"2002-12-01 12:00:00";12.9;1;60;160;2;1014;0.2;30.5;33.5;23;10;69;3.1;4.7
"2002-12-01 09:00:00";12.9;1;60;160;2;1014;0.2;30.5;33.5;23;10;69;3.1;4.7
"2002-12-01 06:00:00";12.4;0;80;60;1.5;1011;0;23;33.5;22.5;10;98;2.1;8.1
"2002-12-01 03:00:00";12.5;0;90;260;0;1013;0;25;33.5;22.5;10;97;2.7;4.9
"2002-12-01 00:00:00";12.5;0;90;260;0;1013;0;25;33.5;22.5;10;97;2.7;4.9
"2002-11-30 21:00:00";12.5;0;160;160;45;1012;8.5;26.5;33.5;22.5;10;84;1.4;7.2
"2002-11-30 18:00:00";12.8;1;150;50;45;1012;8.3;32;33.5;22.5;10;61;2.3;6.5
"2002-11-30 15:00:00";12.8;1;170;50;45;1012;8.3;32;32.5;22.5;10;61;2.3;5.2
"2002-11-30 12:00:00";12.9;1;90;160;45;1015;0.1;31.5;32.5;22.5;10;69;1.6;2.7
"2002-11-30 09:00:00";12.4;0;90;350;45;1014;0;23.5;32.5;23;10;98;0.3;5
"2002-11-30 06:00:00";"NA";"NA";"NA";90;45;1012;0;24;"NA";"NA";"NA";97;1.1;0
"2002-11-30 03:00:00";"NA";"NA";"NA";340;45;1013;0;24;"NA";"NA";"NA";98;0.8;0
"2002-11-30 00:00:00";12.5;0;70;130;45;1014;2.4;25;32.5;23;10;98;1.1;8.9
"2002-11-29 21:00:00";12.5;0;90;90;45;1012;8.8;25.5;32.5;23;10;97;2.6;8.3
"2002-11-29 18:00:00";12.8;0;80;110;45;1012;8.7;31.5;32.5;23;10;70;2;8.9
"2002-11-29 15:00:00";12.6;1;80;90;45;1013;4.1;31;32.5;23;10;72;3.5;5.8
"2002-11-29 12:00:00";12.9;1;80;180;45;1015;0.2;31;32.5;23;10;81;1.7;3.7
"2002-11-29 09:00:00";"NA";"NA";"NA";90;45;1013;0;25;32.5;23.5;"NA";98;0.9;0
"2002-11-29 06:00:00";"NA";"NA";"NA";70;45;1012;0;23.5;"NA";"NA";"NA";98;1.3;0
"2002-11-29 03:00:00";12.4;0;80;80;43.75;1012;0;25;32.5;24.5;10;97;2.1;7.4
"2002-11-29 00:00:00";12.5;0;80;80;43.75;1013;2.5;25.5;32.5;24.5;10;97;3.1;8.8
"2002-11-28 21:00:00";12.5;0;70;80;43.75;1011;8.9;26;32.5;24.5;10;89;3.2;9
"2002-11-28 18:00:00";12.8;1;90;80;43.75;1011;8.5;31;33;24.5;10;69;3.4;10.1
"2002-11-28 15:00:00";12.8;1;90;90;43.75;1013;5.2;31.5;33;24.5;10;71;2.7;10.1
"2002-11-28 12:00:00";12.9;1;100;90;43.75;1013;0.1;31;33;24.5;10;74;3.4;5.4
"2002-11-28 09:00:00";12.4;1;90;130;43.75;1012;0;24.5;33;23.5;10;98;1;6.8
"2002-11-28 06:00:00";12.4;1;90;140;43.5;1011;0;24.5;33;23.5;10;97;2;6.8
"2002-11-28 03:00:00";12.4;0;70;80;43.5;1012;0;25;33;23.5;10;98;2.4;6
"2002-11-28 00:00:00";"NA";"NA";"NA";90;43.5;1013;2.5;25;"NA";"NA";"NA";96;2.3;0
"2002-11-27 21:00:00";12.5;0;80;90;43.5;1013;2.5;25;33;23.5;10;96;2.3;5.8
"2002-11-27 18:00:00";12.8;0;80;50;43.5;1011;9.4;32;32.5;23.5;10;49;1.7;7.1
"2002-11-27 15:00:00";"NA";"NA";"NA";140;43.5;1014;5.6;32;"NA";"NA";"NA";43;2.7;0
"2002-11-27 12:00:00";13;1;90;80;43.5;1014;0.1;30.5;32.5;23.5;10;60;2.7;6.8
"2002-11-27 09:00:00";"NA";"NA";"NA";80;43.5;1014;0;24.5;"NA";"NA";"NA";87;2.1;0
"2002-11-27 06:00:00";12.4;0;80;80;43.5;1012;0;24;32.5;23.5;5;88;1.5;5.4
"2002-11-27 03:00:00";12.5;0;100;220;43.5;1013;0;24;32.5;23.5;10;92;1.2;5.9
"2002-11-27 00:00:00";12.5;0;80;90;43.5;1014;2.5;25;32.5;23.5;10;88;1.9;6.9
"2002-11-26 21:00:00";12.6;0;70;100;43.5;1012;7.7;26;32.5;23.5;10;84;1.7;7.8
"2002-11-26 18:00:00";12.8;1;70;50;43.5;1012;8.1;30.5;32.5;23.5;10;64;2.4;8.4
"2002-11-26 15:00:00";12.7;1;90;40;43.5;1014;4.4;31.5;32.5;23.5;10;61;2.3;7.7
"2002-11-26 12:00:00";12.9;1;90;90;43.5;1016;0.2;30;32.5;23.5;10;68;3.5;4.9
"2002-11-26 09:00:00";12.4;1;90;80;43.5;1015;0;25;32.5;23;10;94;1.5;5.9
"2002-11-26 06:00:00";12.4;1;80;80;43.5;1013;0;24.5;32.5;23;10;92;2.5;6.1
"2002-11-26 03:00:00";12.4;0;80;80;43.5;1014;0;25;32.5;23;10;95;2.4;6.7
"2002-11-26 00:00:00";"NA";"NA";"NA";80;43.5;1015;2.4;25;"NA";"NA";"NA";93;2.3;0
"2002-11-25 21:00:00";12.5;0;80;80;43.5;1013;9.1;26;32.5;23;10;82;3;7.8
"2002-11-25 18:00:00";12.8;0;60;90;43.5;1013;9.4;31.5;32.5;23;10;61;2.5;8.6
"2002-11-25 15:00:00";12.6;1;90;90;43.5;1013;9.4;31.5;32.5;23;10;61;2.5;8.5
"2002-11-25 12:00:00";12.9;1;90;100;43.5;1015;5.6;31.5;32.5;23;10;61;2.9;6.4
"2002-11-25 09:00:00";"NA";"NA";"NA";90;43.5;1014;0;25;"NA";"NA";"NA";98;0.9;0
"2002-11-25 06:00:00";12.4;0;70;70;43.25;1013;0;24.5;32.5;23.5;10;97;1.8;5.2
"2002-11-25 03:00:00";12.4;0;80;70;43.25;1013;0;24;32.5;23.5;10;98;1.6;6.3
"2002-11-25 00:00:00";12.5;0;90;110;43.25;1014;2.5;25;32.5;23.5;10;98;1.4;8
"2002-11-24 21:00:00";12.6;0;80;80;43.25;1013;8.5;26.5;32.5;23.5;10;93;2.5;8.8
"2002-11-24 18:00:00";12.8;1;100;160;43.25;1013;9.3;31;32;23.5;10;68;2.5;9.3
"2002-11-24 15:00:00";12.7;1;90;100;43.25;1015;4.6;31;31;23.5;10;72;2.8;8.1
"2002-11-24 12:00:00";12.9;1;90;10;43.25;1015;0.1;31;31;23.5;10;75;2.5;5.4
"2002-11-24 09:00:00";12.5;1;90;80;43.25;1014;0;25;31;23.5;10;98;1.9;5.2
"2002-11-24 06:00:00";12.4;0;50;70;43.25;1012;0;24.5;31;23.5;10;98;2.1;6.6
"2002-11-24 03:00:00";"NA";"NA";"NA";50;43.25;1014;0;24;"NA";"NA";"NA";98;2.1;0
"2002-11-24 00:00:00";12.5;0;100;80;42.5;1014;1.8;24.5;31;23.5;10;98;2.6;7.7
"2002-11-23 21:00:00";12.6;0;160;70;42.5;1013;8;25.5;31;23.5;10;98;2.3;6.4
"2002-11-23 18:00:00";12.9;0;160;150;42.5;1013;5.1;30.5;31.5;23.5;10;82;2.8;5.8
"2002-11-23 15:00:00";"NA";"NA";"NA";150;42.5;1015;2.7;29.5;"NA";"NA";"NA";85;2.8;0
"2002-11-23 12:00:00";12.8;1;70;90;34.5;1015;0.1;25;31.5;24.5;10;98;3.6;4.5
"2002-11-23 09:00:00";12.4;1;90;140;34.5;1014;0;24.5;31.5;24;10;98;0.7;6.5
"2002-11-23 06:00:00";"NA";"NA";"NA";50;34.5;1012;0;25;"NA";"NA";"NA";98;1.2;0
"2002-11-23 03:00:00";12.5;0;100;80;34.5;1013;0;25;31.5;24;10;97;2.7;8.6
"2002-11-23 00:00:00";12.5;0;80;80;34.5;1013;2.4;25.5;31.5;24;10;93;3;10
"2002-11-22 21:00:00";"NA";"NA";"NA";70;34.5;1011;8.7;26;"NA";"NA";"NA";88;2.9;0
"2002-11-22 18:00:00";12.9;0;70;90;34.5;1011;9;30.5;31.5;24;10;73;3.5;9.8
"2002-11-22 15:00:00";12.7;1;90;330;34.5;1013;5.8;30.5;30;24;10;68;3.1;9.1
"2002-11-22 12:00:00";12.8;1;90;80;34.5;1014;0.3;29.5;30;24;10;71;3.5;6.4
"2002-11-22 09:00:00";"NA";"NA";"NA";60;34.5;1013;0;25.5;"NA";"NA";"NA";89;3.3;0
"2002-11-22 06:00:00";12.5;0;90;80;34.5;1011;0;24.5;30;23;10;95;1.8;7.5
"2002-11-22 03:00:00";"NA";"NA";"NA";80;34.5;1012;0;25;"NA";"NA";"NA";92;2.5;0
"2002-11-22 00:00:00";12.6;0;90;70;34.5;1012;2.2;25;"NA";"NA";10;91;3.1;10.2
"2002-11-21 21:00:00";12.6;0;90;80;34.5;1011;6.5;25.5;30;23;10;87;3.5;10.8
"2002-11-21 18:00:00";12.9;0;50;70;34.5;1011;8.8;29;30.5;23;10;76;4.1;10.7
"2002-11-21 15:00:00";12.9;1;50;80;34.5;1013;4.2;28.5;30.5;23;10;69;4.7;10.7
"2002-11-21 12:00:00";12.9;1;40;60;34.5;1014;0.1;28.5;30.5;23;10;74;4.6;3.3
"2002-11-21 09:00:00";12.4;1;90;130;34.5;1013;0;23.5;30.5;22;10;98;0.5;4.7
"2002-11-21 06:00:00";12.4;0;60;130;34.5;1013;0;23.5;30.5;22;10;98;0.5;6.5
"2002-11-21 03:00:00";12.5;0;90;70;34.25;1012;0;24.5;30.5;22;10;94;1.8;7.1
"2002-11-21 00:00:00";12.5;0;50;70;34.25;1012;2.4;25;30.5;22;10;90;3;10.2
"2002-11-20 21:00:00";12.6;0;50;80;34.25;1010;9;25.5;30.5;22;10;86;3.7;10.1
"2002-11-20 18:00:00";12.9;0;70;80;34.25;1010;9.4;29;30.5;22;10;71;4.5;10.6
"2002-11-20 15:00:00";"NA";"NA";"NA";80;34.25;1012;5.9;30;"NA";"NA";"NA";68;3.9;0
"2002-11-20 12:00:00";12.9;1;60;80;34.25;1013;0.3;29;30.5;22;10;75;5.1;5.2
"2002-11-20 09:00:00";12.5;1;70;50;34.25;1012;0;25;30.5;22;10;92;1.2;6.3
"2002-11-20 06:00:00";12.5;0;40;40;34.25;1010;0;23;30.5;22;10;97;1.1;6.8
"2002-11-20 03:00:00";12.5;0;60;70;34.25;1011;0;25;30.5;22;10;93;3.4;7.4
"2002-11-20 00:00:00";12.5;0;90;70;34.25;1012;2.3;25;30.5;22;10;91;3.1;12
"2002-11-19 21:00:00";12.6;0;70;70;34.25;1010;8.9;25.5;30.5;22;10;87;2.9;11.3
"2002-11-19 18:00:00";12.9;1;90;70;34.25;1009;9.4;28.5;30.5;22;10;73;5.4;10.8
"2002-11-19 15:00:00";"NA";"NA";"NA";60;34.25;1012;6.3;30.5;"NA";"NA";"NA";60;5.7;0
"2002-11-19 12:00:00";12.9;1;40;60;34.25;1013;0.3;29;30;22;10;69;4.2;2.7
"2002-11-19 09:00:00";"NA";"NA";"NA";330;34.25;1012;0;24.5;"NA";"NA";"NA";97;0.8;0
"2002-11-19 06:00:00";12.5;1;50;50;34.25;1010;0;24;30;21;10;94;2.1;8.4
"2002-11-19 03:00:00";12.5;0;80;60;34.25;1011;0;24.5;30;21;10;92;3.5;9
"2002-11-19 00:00:00";12.5;0;70;60;34.25;1012;1.6;25.5;30;21;10;88;3.8;10.2
"2002-11-18 21:00:00";12.5;0;70;60;34.25;1010;6.2;25.5;30;21;10;91;3.8;10.2
"2002-11-18 18:00:00";12.9;0;80;80;34.25;1010;9.5;28;30;21;10;78;4.2;10.6
"2002-11-18 15:00:00";"NA";"NA";"NA";70;34.25;1012;6;29.5;"NA";"NA";"NA";72;4.2;0
"2002-11-18 12:00:00";12.9;1;40;70;34.25;1012;6;29.5;30;21;10;72;4.2;3.1
"2002-11-18 09:00:00";"NA";"NA";"NA";50;34.25;1013;0;23.5;"NA";"NA";"NA";97;1.1;0
"2002-11-18 06:00:00";"NA";"NA";"NA";60;34.25;1011;0;23;"NA";"NA";"NA";97;1.6;0
"2002-11-18 03:00:00";12.5;0;80;60;34.25;1012;0;24.5;30;18.5;10;87;3.9;6.6
"2002-11-18 00:00:00";12.5;0;80;70;34.25;1013;1.9;24.5;30;18.5;10;89;2.3;8.1
"2002-11-17 21:00:00";12.6;0;80;340;34.25;1010;9.4;25;30;18.5;10;83;2.5;11.4
"2002-11-17 18:00:00";"NA";"NA";"NA";80;34.25;1010;9.7;28;"NA";"NA";"NA";72;4.6;0
"2002-11-17 15:00:00";12.6;1;80;90;34.25;1012;6.1;29.5;30;18.5;10;66;3.4;8.2
"2002-11-17 12:00:00";"NA";"NA";"NA";80;34.25;1014;0.3;28.5;"NA";"NA";"NA";62;3.8;0
"2002-11-17 09:00:00";"NA";"NA";"NA";40;34.25;1013;0;21;"NA";"NA";"NA";98;0.7;0
"2002-11-17 06:00:00";12.4;0;80;50;34.25;1011;0;19.5;30;21;5;98;0.5;6.4
"2002-11-17 03:00:00";12.5;0;90;60;34.25;1012;0;23;30;21;10;87;1.7;6.7
"2002-11-17 00:00:00";12.5;0;80;70;34.25;1012;2.6;24;30;21;10;81;2.5;7.5
"2002-11-16 21:00:00";12.6;0;40;80;34.25;1011;9.1;25;30;21;10;77;2.9;8.8
"2002-11-16 18:00:00";12.9;0;70;180;34.25;1011;9.4;28.5;30;21;10;64;2.4;8.4
"2002-11-16 15:00:00";"NA";"NA";"NA";60;34.25;1014;5.4;30;"NA";"NA";"NA";63;3.9;0
"2002-11-16 12:00:00";12.9;1;80;120;34.25;1015;0.1;28;30;21;10;64;2.6;3.4
"2002-11-16 09:00:00";12.4;1;80;70;34.25;1014;0;22.5;30;22;5;98;1.7;2.9
"2002-11-16 06:00:00";"NA";"NA";"NA";310;34;1012;0;23;"NA";"NA";"NA";97;0.6;0
"2002-11-16 03:00:00";12.5;0;80;80;34;1013;0;24;30;23;10;88;1.1;4.2
"2002-11-16 00:00:00";12.5;0;70;100;34;1014;2.6;24;30;22.5;10;92;0.6;5.7
"2002-11-15 21:00:00";12.6;0;90;300;34;1012;9.1;24.5;30;22.5;10;79;0.7;7.5
"2002-11-15 18:00:00";12.6;0;90;220;34;1012;9.7;29.5;30;22.5;10;64;2.2;7.5
"2002-11-15 15:00:00";12.7;1;80;80;34;1014;4.9;29.5;30.5;22.5;10;69;3.7;7.1
"2002-11-15 12:00:00";"NA";"NA";"NA";100;34;1016;0.1;28.5;"NA";"NA";"NA";69;2.1;0
"2002-11-15 09:00:00";12.4;1;90;100;34;1016;0.1;28.5;30.5;22;10;69;2.1;6
"2002-11-15 06:00:00";12.5;0;60;80;34;1013;0;23.5;30.5;22;10;96;1.6;6.1
"2002-11-15 03:00:00";12.5;0;90;90;34;1014;0;24;30.5;22;10;92;1.5;10.8
"2002-11-15 00:00:00";12.5;0;50;30;34;1016;1.1;23;30.5;22;10;98;0.7;7.5
"2002-11-14 21:00:00";12.6;0;70;160;32;1014;8.4;24.5;30.5;22;10;98;1.1;8.9
"2002-11-14 18:00:00";12.8;1;80;100;29;1013;8.5;27.5;30.5;22;10;83;2.7;8.7
"2002-11-14 15:00:00";12.9;1;80;120;29;1016;5.5;29;30.5;22;10;82;1.9;6.5
"2002-11-14 12:00:00";12.9;1;70;270;28.5;1016;0.3;28.5;30.5;22;10;76;2.7;6.5
"2002-11-14 09:00:00";"NA";"NA";"NA";70;28.5;1015;0;23.5;"NA";"NA";"NA";98;1.7;0
"2002-11-14 06:00:00";12.4;0;90;100;25.25;1013;0;22;30.5;22.5;10;98;0.3;6.7
"2002-11-14 03:00:00";12.5;0;100;40;25.25;1014;0;22.5;30.5;22.5;10;98;0.4;6.6
"2002-11-14 00:00:00";12.5;0;80;110;25;1016;2.2;24.5;30.5;22.5;10;94;1.3;8
"2002-11-13 21:00:00";12.6;0;70;200;25;1014;9.1;25;30.5;22.5;10;87;1.5;8
"2002-11-13 18:00:00";12.9;0;90;90;25;1014;9.8;29;30.5;22.5;10;71;2.9;6.9
"2002-11-13 15:00:00";12.7;1;80;110;25;1016;5.3;29.5;30.5;22.5;10;66;2.9;7.1
"2002-11-13 12:00:00";12.9;1;80;80;24.75;1017;0.1;27.5;30.5;22.5;10;82;3.2;8.3
"2002-11-13 09:00:00";"NA";"NA";"NA";320;24;1015;0;24;"NA";"NA";"NA";92;0.7;0
"2002-11-13 06:00:00";12.5;0;90;190;24;1014;0;23;30.5;22.5;10;96;0.5;4.6
"2002-11-13 03:00:00";12.5;0;90;70;24;1015;0;24.5;30.5;22.5;10;88;0.8;4.7
"2002-11-13 00:00:00";12.5;0;90;190;24;1015;2.4;24.5;30.5;22.5;10;89;0.8;4.7
"2002-11-12 21:00:00";12.6;0;70;100;24;1013;9.2;25;30.5;22.5;10;90;1.3;7.7
"2002-11-12 18:00:00";"NA";"NA";"NA";120;24;1013;9.9;29;"NA";"NA";"NA";67;2.4;0
"2002-11-12 15:00:00";12.7;1;40;120;24;1013;9.9;29;30;22.5;10;67;2.4;6.8
"2002-11-12 12:00:00";12.9;1;90;70;24;1016;0.2;29.5;30;22.5;10;67;3.4;3.6
"2002-11-12 09:00:00";12.5;1;90;80;24;1014;0;24;30;20.5;10;93;1.1;4.2
"2002-11-12 06:00:00";12.5;1;90;80;24;1013;0;24;30;20.5;10;95;1.4;4.2
"2002-11-12 03:00:00";12.5;0;70;80;24;1013;0;24;30;20.5;10;94;2.1;7.6
"2002-11-12 00:00:00";12.6;0;50;70;24;1013;2.4;25;30;20.5;10;95;2.2;10.8
"2002-11-11 21:00:00";12.6;0;80;70;24;1013;2.4;25;30;20.5;10;95;2.2;10
"2002-11-11 18:00:00";12.9;1;80;80;24;1011;9.6;28.5;30;20.5;10;80;4.5;10.2
"2002-11-11 15:00:00";"NA";"NA";"NA";70;24;1014;5.5;30;"NA";"NA";"NA";78;4.2;0
"2002-11-11 12:00:00";12.9;1;340;80;24;1015;0.2;29;30;20.5;10;81;3.6;1.1
"2002-11-11 09:00:00";"NA";"NA";"NA";300;24;1013;0;22.5;"NA";"NA";"NA";98;0.4;0
"2002-11-11 06:00:00";12.5;0;90;340;24;1012;0;22;30;22;10;98;0.8;5.2
"2002-11-11 03:00:00";12.5;0;50;70;24;1013;0;23.5;30;22;10;97;1.5;5.2
"2002-11-11 00:00:00";"NA";"NA";"NA";70;24;1013;2.4;24;"NA";"NA";"NA";96;2;0
"2002-11-10 21:00:00";12.6;0;90;80;24;1012;8.3;25;30;22;10;87;2.5;7.9
"2002-11-10 18:00:00";"NA";"NA";"NA";30;24;1011;9.3;29;"NA";"NA";"NA";66;2.3;0
"2002-11-10 15:00:00";"NA";"NA";"NA";80;24;1014;4.9;28.5;"NA";"NA";"NA";81;4;0
"2002-11-10 12:00:00";13;1;70;70;24;1015;0.1;28.5;28.5;22;10;83;2.6;4.4
"2002-11-10 09:00:00";"NA";"NA";"NA";290;24;1013;0;23;"NA";"NA";"NA";98;0.3;0
"2002-11-10 06:00:00";12.4;1;90;200;19.5;1012;0;23;28.5;23;10;98;0.3;3.6
"2002-11-10 03:00:00";"NA";"NA";"NA";100;19.5;1013;0;23.5;"NA";"NA";"NA";98;0.3;0
"2002-11-10 00:00:00";12.5;0;100;140;19.5;1014;0.9;24;28.5;22.5;10;90;1.5;6.6
"2002-11-09 21:00:00";12.6;0;150;190;19.5;1014;3.3;24;28.5;"NA";10;97;1.2;8.3
"2002-11-09 18:00:00";12.7;0;150;210;18;1013;4.1;24;28.5;22.5;10;98;1.8;8.5
"2002-11-09 15:00:00";12.9;1;150;300;17.75;1015;2;24.5;27;22.5;10;98;2.2;7.9
"2002-11-09 12:00:00";12.8;1;150;150;16.75;1015;0.1;27;25;22.5;10;85;2.8;6.5
"2002-11-09 09:00:00";12.4;1;160;170;16.5;1013;0;24.5;24.5;22.5;10;88;2.7;7.3
"2002-11-09 06:00:00";12.4;0;150;170;16.5;1013;0;24.5;24.5;22.5;10;84;3.2;8.7
"2002-11-09 03:00:00";12.4;0;160;160;16.5;1014;0;24;24.5;22.5;10;86;3.2;9.9
"2002-11-09 00:00:00";12.4;0;200;170;16.5;1015;0.4;24.5;26.5;22.5;10;87;3.8;10.4
"2002-11-08 21:00:00";"NA";"NA";"NA";170;16.5;1013;1.7;24;"NA";"NA";"NA";94;3.8;0
"2002-11-08 18:00:00";12.4;0;200;170;16.25;1013;2.1;23;30.5;22.5;10;98;4.5;9.2
"2002-11-08 15:00:00";"NA";"NA";"NA";190;13.5;1014;1.1;24;"NA";"NA";"NA";98;3.9;0
"2002-11-08 12:00:00";12.5;1;200;190;13.5;1014;1.1;24;31.5;22.5;10;98;3.9;11.6
"2002-11-08 09:00:00";12.4;1;210;180;13.25;1015;0.1;23;31.5;22.5;10;98;4.9;10.2
"2002-11-08 06:00:00";12.4;0;200;210;1.5;1013;0;22.5;31.5;23;10;98;5.5;9.2
"2002-11-08 03:00:00";12.5;0;190;170;0.75;1014;0;24.5;31.5;23;10;90;3.9;8.9
"2002-11-08 00:00:00";"NA";"NA";"NA";180;0.75;1015;2.2;24.5;"NA";"NA";"NA";97;3.4;0
"2002-11-07 21:00:00";"NA";"NA";"NA";150;0.25;1012;8.5;26.5;"NA";"NA";"NA";85;1.8;0
"2002-11-07 18:00:00";12.9;1;80;80;0.25;1011;9.7;30.5;31.5;23;10;68;2.2;7.5
"2002-11-07 15:00:00";12.7;1;70;100;0.25;1013;5.5;30.5;30;23;10;63;2.8;6.3
"2002-11-07 12:00:00";12.9;1;80;70;0.25;1015;0.2;29.5;30;23;10;69;3.1;5.4
"2002-11-07 09:00:00";12.5;1;70;70;0.25;1013;0;24.5;30;23.5;10;97;0.8;5.8
"2002-11-07 06:00:00";12.5;0;80;80;0.25;1012;0;24;30;23.5;10;96;2.1;5.4
"2002-11-07 03:00:00";12.5;0;80;80;0.25;1013;0;24.5;30;23.5;10;97;1.8;5.2
"2002-11-07 00:00:00";12.6;0;80;80;0.25;1013;1.6;24.5;30;23.5;10;97;1.8;9.1
"2002-11-06 21:00:00";12.6;0;280;70;0.25;1011;6.5;25.5;30;23.5;10;93;3.1;1.2
"2002-11-06 18:00:00";"NA";"NA";"NA";80;0.25;1010;3.3;28.5;"NA";"NA";"NA";80;4.5;0
"2002-11-06 15:00:00";12.8;1;90;80;0.25;1012;5.9;27.5;30;23.5;10;78;3.3;9.6
"2002-11-06 12:00:00";12.9;1;60;70;0.25;1013;0.3;29;30;23.5;10;72;4.5;4.6
"2002-11-06 09:00:00";12.5;1;50;350;0.25;1011;0;25;30;23;10;96;0.6;5.6
"2002-11-06 06:00:00";12.5;0;70;50;0.25;1010;0;24;30;23;10;97;1.5;8.3
"2002-11-06 03:00:00";12.6;0;80;60;0.25;1011;0;24.5;30;23;10;93;3;8.6
"2002-11-06 00:00:00";12.6;0;80;60;0.25;1011;2.1;25;30;23;10;95;3.9;11.6
"2002-11-05 21:00:00";12.6;0;70;70;0.25;1009;7.6;25.5;30;23;10;94;4.6;11.8
"2002-11-05 18:00:00";13;1;60;60;0.25;1009;4.9;28.5;30.5;23;10;77;5.9;10.8
"2002-11-05 15:00:00";13;1;60;70;0.25;1012;2.6;28.5;30.5;23;10;76;4.8;10.8
"2002-11-05 12:00:00";12.8;1;50;20;0.25;1013;0.2;28;30.5;23;10;77;2.3;4.5
"2002-11-05 09:00:00";12.5;1;50;270;0.25;1011;0;24;30.5;24;10;98;0.6;5.4
"2002-11-05 06:00:00";"NA";"NA";"NA";270;0.25;1011;0;24;"NA";"NA";"NA";98;0.6;0
"2002-11-05 03:00:00";12.6;0;80;50;0.25;1010;0;25;30.5;24;10;97;2.7;7.6
"2002-11-05 00:00:00";12.6;0;80;70;0.25;1011;1.8;25.5;30.5;24;10;93;3.5;11.8
"2002-11-04 21:00:00";12.6;0;50;70;0.25;1009;8.3;25.5;30.5;24;10;95;4.1;12
"2002-11-04 18:00:00";"NA";"NA";"NA";70;0.25;1008;6.5;29;"NA";"NA";"NA";79;4.8;0
"2002-11-04 15:00:00";13;1;60;70;0.25;1011;4.6;29;30.5;24;10;71;5;9
"2002-11-04 12:00:00";12.9;1;60;40;0.25;1011;0.1;29.5;30.5;24;10;68;4.2;4.1
"2002-11-04 09:00:00";12.5;1;50;20;0.25;1011;0;24.5;30.5;24;10;97;1.2;6.3
"2002-11-04 06:00:00";12.5;0;80;50;0.25;1009;0;24;30.5;25;10;98;1.9;7.6
"2002-11-04 03:00:00";12.5;0;70;60;0.25;1010;0;25;30.5;25;10;97;2.8;7.2
"2002-11-04 00:00:00";12.6;0;70;60;0.25;1010;1.4;25.5;30.5;25;10;95;3.6;9.5
"2002-11-03 21:00:00";12.6;0;60;60;0.25;1009;7;25.5;30.5;25;10;95;3.9;11.5
"2002-11-03 18:00:00";"NA";"NA";"NA";70;0.25;1007;7;27.5;"NA";"NA";"NA";78;5.1;0
"2002-11-03 15:00:00";12.9;1;40;70;0.25;1009;1.9;29.5;31;25;10;73;5.1;6
"2002-11-03 12:00:00";12.6;1;60;60;0;1011;0.1;27;31;25;10;88;2.5;4.6
"2002-11-03 09:00:00";12.5;1;90;40;0;1009;0;25.5;31;23;10;97;1.6;5.2
"2002-11-03 06:00:00";12.5;1;60;70;0;1008;0;25.5;31;23;10;97;1.7;7.9
"2002-11-03 03:00:00";12.6;0;80;60;0;1009;0;25.5;31;23;10;95;3;9.5
"2002-11-03 00:00:00";12.6;0;70;60;0;1008;1.5;25.5;31;23;10;92;4;12
"2002-11-02 21:00:00";12.6;0;70;60;0;1007;7.1;26;31;23;10;88;5;12
"2002-11-02 18:00:00";13;1;70;70;0;1007;7.9;29.5;30.5;23;10;69;5.7;10.4
"2002-11-02 15:00:00";12.9;1;30;80;0;1010;4.7;30;30.5;23;10;65;4.7;8.2
"2002-11-02 12:00:00";12.9;1;30;80;0;1010;4.7;30;30.5;23;10;65;4.7;3.3
"2002-11-02 09:00:00";12.3;1;90;10;0;1011;0;24;30.5;23;10;97;0.9;4.4
"2002-11-02 06:00:00";12.5;0;70;50;0;1009;0;23.5;30.5;24;10;98;0.8;7.5
"2002-11-02 03:00:00";12.6;0;80;60;0;1010;0;25;30.5;24;10;97;2.2;9.2
"2002-11-02 00:00:00";12.6;0;50;60;0;1011;2;25.5;30.5;24;10;95;3.9;11.3
"2002-11-01 21:00:00";12.6;0;80;70;0;1008;7.5;25.5;30.5;24;10;92;3.5;12.9
"2002-11-01 18:00:00";"NA";"NA";"NA";70;0;1008;8.3;28;"NA";"NA";"NA";79;4.9;0
"2002-11-01 15:00:00";12.9;1;20;70;0;1009;3.3;30;30.5;24;10;71;5.6;7.9
"2002-11-01 12:00:00";12.9;1;60;70;0;1011;0.1;29;30.5;26;10;68;3.4;5.4
"2002-11-01 09:00:00";12.5;1;50;10;0;1009;0;24.5;30.5;23.5;10;97;1.3;8.9
